time,time_s,target_x_deg,target_y_deg,gimbal_pitch_rad,held_gimbal_pitch_rad,orientation_x,orientation_y,orientation_z,orientation_w,position_x_m,position_y_m,position_z_m,velocity_x_mps,velocity_y_mps,velocity_z_mps,angular_x_radps,angular_y_radps,angular_z_radps,world_los_x,world_los_y,world_los_z,world_los,world_az_deg,world_el_deg,held_world_az_deg,held_world_el_deg,forward_world_x,forward_world_y,forward_world_z,gimbal_offset_s,attitude_offset_s,ground_hit_valid,ground_hit_x_m,ground_hit_y_m,ground_hit_z_m,world_az_unwrapped_deg,az_rate_gradient_deg_s,el_rate_gradient_deg_s,az_rate_savgol_deg_s,el_rate_savgol_deg_s,az_rate_local_polynomial_deg_s,el_rate_local_polynomial_deg_s,az_rate_spline_deg_s,el_rate_spline_deg_s
1769096181.488262,7.978415012359619,-0.029298471,-6.684817791,-0.005008407,-0.005008407,-0.19862673540807624,-0.056776096960696576,0.9604965355045028,0.1864679599257932,249.1300812,150.0503387,110.3628845,-8.92773056,-4.612123013,-3.410300255,0.047804469326388294,-0.05578140877525667,-0.002521676630100944,-0.8891950667871177,-0.35492785770442115,-0.2887184597957046,[-0.88919507 -0.35492786 -0.28871846],-158.2402729410056,-16.78124762987366,-158.24730386465572,-16.823890289646457,-0.8515542398044857,-0.3356491574056025,-0.4027344283816738,0.0037469863891601562,0.0052111148834228516,True,-90.76551301741017,14.378853775265611,0.0,-158.2402729410056,4.1810163614018165,6.760204505410229,7.057098911940996,3.7280822865522296,6.377171017719192,7.544245379034063,6.441568764951323,4.503205771887135
1769096181.507909,7.9980621337890625,-0.029298471,-6.684817791,-0.00457490718432578,-0.005008407,-0.19775319284839912,-0.0565415072059106,0.9606428027260464,0.18671405477840794,248.98957407513544,149.9777299495332,110.30906644722431,-8.932848601714012,-4.626214474218179,-3.4346448467695674,0.07725994714182713,-0.09713539734825373,-0.05373974192502291,-0.8894012359422975,-0.3555006719662477,-0.2873755621758058,[-0.88940124 -0.35550067 -0.28737556],-158.21302120919427,-16.70089981581588,-158.23705312506172,-16.761703170712757,-0.8520630729329393,-0.3363684986244896,-0.4010545509992173,0.006163120269775391,0.002725839614868164,True,-92.40695696943138,13.518850325080479,-1.4210854715202004e-14,-158.21302120919427,4.737195418535066,8.041691422842291,7.251281102338411,2.663338230307217,7.20046817304329,7.530008151039272,6.538512801447238,4.330563673146633
1769096181.528642,8.018795013427734,0.013664962,-6.898458481,-0.0029361973616579932,-0.003338938,-0.19666585338765202,-0.05599863123572945,0.9607011104605716,0.1877233916454102,248.7696032232808,149.86371814335632,110.24167344415764,-8.950682027209846,-4.6415267046368225,-3.445014377428632,0.11119496982632816,-0.14177970604203105,-0.09641301752806565,-0.8895022108938829,-0.3586328293755008,-0.28314008990077194,[-0.88950221 -0.35863283 -0.28314009],-158.04150909481564,-16.447704836277865,-158.04078226457534,-16.424772733068075,-0.8521649406809011,-0.3386661044253104,-0.39889871344453,0.0031609535217285156,1.7881393432617188e-05,True,-97.56147372024014,10.22865877672271,0.0,-158.04150909481564,7.409469215194804,6.0993895203448005,7.219426496553064,1.4211853513887958,8.2893291330154,5.921804405090036,6.534791333388677,4.030049580810681
1769096181.547906,8.038058996200562,0.013664962,-6.898458481,-0.0005997974264785409,-0.001669469,-0.19549686979185346,-0.05556446652519057,0.9607492121184718,0.18882403283240742,248.56621235829712,149.7582841325152,110.16406152585795,-8.977238851783124,-4.643721128627661,-3.403142832192876,0.04453466508470895,-0.07883363572561902,-0.049106530043277585,-0.888740280866502,-0.3606230865156864,-0.2830047749371574,[-0.88874028 -0.36062309 -0.28300477],-157.9142201835432,-16.439621228543107,-157.9215084106362,-16.386389478471656,-0.8522529170529862,-0.34109972299087776,-0.3966307405512369,0.005227088928222656,0.0007159709930419922,True,-97.38992567374274,9.380073555041378,0.0,-157.9142201835432,12.449023465871505,2.1286713660172722,6.965931109194193,0.41232999942650933,8.777181436436596,3.4049737979475054,6.433756897011085,3.3198726943047
1769096181.568578,8.058731079101562,0.200086176,-7.055145264,0.0031725737838356888,0.0,-0.19427435128905654,-0.05511574284399527,0.9607010410533717,0.1904553518306556,248.4091339,149.6772919,110.1051102,-9.020065308,-4.655991077,-3.347666979,-0.00027531488472698484,0.013476293098654708,-0.03430129579926141,-0.8866576680407471,-0.3667709146210121,-0.28163322938284646,[-0.88665767 -0.36677091 -0.28163323],-157.52729226231097,-16.35770515012868,-157.55264702117128,-16.18375970640352,-0.8519684707805552,-0.34452615918213075,-0.39427331945625227,0.0008180141448974609,0.008215904235839844,True,-98.23156777867624,6.287422526294023,-1.4210854715202004e-14,-157.52729226231097,10.94280227461968,1.727675281750578,6.5275357194374255,-0.5012487082716396,8.915764807197352,0.054539383478285686,6.220787524165795,1.7246583085066238
1769096181.587742,8.077895164489746,0.200086176,-7.055145264,0.003340603,0.003340603,-0.19426052667493024,-0.05500683762472487,0.9605938519795293,0.19104069495695428,248.24179643767798,149.60258184884995,110.08221624071741,-9.116176040021085,-4.677192296435104,-3.3247009235361444,-0.0015232605366922274,0.06184784680421687,-0.0162238404466046,-0.8861687826481615,-0.3678659668432681,-0.28174371172812895,[-0.88616878 -0.36786597 -0.28174371],-157.45570793726327,-16.364302474840184,-157.48985725627293,-16.358043771827262,-0.8515326012926854,-0.345653719611691,-0.3942280241869102,0.0016160011291503906,0.008111000061035156,True,-97.99991010795497,5.870888029476589,0.0,-157.45570793726327,4.844516709322306,-4.20398646190057,6.0556347602843505,-1.0803786260543393,7.070149122669683,-3.8153917973278553,5.926673320452013,-0.5246073557599531
1769096181.60821,8.098363161087036,0.257434249,-6.941193104,0.003340603,0.003340603,-0.19477326356169308,-0.0547938923150511,0.9603982219557842,0.19156268016151312,247.97225110487983,149.47462252052944,110.0178982538103,-9.215172823167402,-4.680088119085262,-3.3095532334202806,-0.018309994644563482,0.13338967763573584,-0.009643952744526249,-0.8845971958466726,-0.3694491608396326,-0.28459641363709176,[-0.8845972  -0.36944916 -0.28459641],-157.33230303295264,-16.5347258062007,-157.3702707952669,-16.485396977360235,-0.85073423074173,-0.3466081443815026,-0.39511272175505574,0.002904176712036133,0.0074939727783203125,True,-93.99103312809166,6.654761694592253,0.0,-157.33230303295264,3.187761405670244,-6.028418024722839,5.540962425728744,-1.4445649284257358,4.7887259091818315,-7.368920912786855,5.5098180857784,-3.745534606552339
1769096181.627999,8.118152141571045,0.257434249,-6.941193104,0.00290647254344191,0.003340603,-0.1957081575206096,-0.05449410875090471,0.9602242626730586,0.19156741519714135,247.7821391944778,149.37847273727513,109.94970094572916,-9.238721234092887,-4.671596162025682,-3.3134238115255963,0.0007416631734631154,0.16345474999642845,0.06692824911197456,-0.8841949406317879,-0.369439200785633,-0.2858565792211579,[-0.88419494 -0.3694392  -0.28585658],-157.32358358892358,-16.610057239190915,-157.3092603619738,-16.564632947355374,-0.8500004850291488,-0.3465654767809829,-0.3967260336224258,0.004630088806152344,0.005928993225097656,True,-92.30787925137446,7.280187804734254,0.0,-157.32358358892358,1.8930787261815567,-8.555029211539647,5.066765644133321,-1.6143680491532872,3.7553887066220852,-8.678290061022345,5.0059040879227386,-7.663554139002382
1769096181.654882,8.145035028457642,0.343327403,-6.528179646,-0.00013560024726728351,0.001669469,-0.19722115062419948,-0.05401503510731623,0.9599263352238921,0.19164452685232158,247.48455184247632,149.22798929903826,109.85940069063629,-9.27506860650208,-4.692888348272505,-3.2961917170056023,0.009293911458144085,0.1451336502839622,0.03884688032104355,-0.8816458564351981,-0.3702540708016783,-0.29259614981306975,[-0.88164586 -0.37025407 -0.29259615],-157.21964870890034,-17.013447823882622,-157.2519097651397,-16.988385372529816,-0.8487523861480334,-0.3466234419043888,-0.39933892438676044,0.011633157730102539,0.013900995254516602,True,-83.5419687430902,10.210813756819675,0.0,-157.21964870890034,2.3542320750993895,-3.756403463098195,4.385005216687122,-1.2298007895740686,2.611830920066577,-6.561506411523979,4.281978003426911,-9.722763899627287
1769096181.667972,8.158125162124634,0.343327403,-6.528179646,-0.001929594575191229,-0.001669469,-0.19796564104734712,-0.0537897186894232,0.9597659050829622,0.19174378364971345,247.3333269481839,149.15146853906234,109.81542975684512,-9.29345847506419,-4.705900044197972,-3.285151348914708,0.008790142696460819,0.13420356264868802,-0.0014929481063396116,-0.8816149238537471,-0.37062451282739506,-0.29222011657277874,[-0.88161492 -0.37062451 -0.29222012],-157.19846884661405,-16.990918009399195,-157.24613904361436,-16.797161412114054,-0.8480878527928097,-0.3467612598329816,-0.4006290336761993,0.0014569759368896484,0.0008108615875244141,True,-83.97487619167529,9.871905475767363,0.0,-157.19846884661405,3.5588950568885593,-2.1150952306429645,3.9733275196471536,-0.6866350685034008,2.431557262382973,-3.5174729327135665,3.9497488991027256,-7.973988653961818
1769096181.688108,8.178261041641235,0.443561941,-6.357331276,-0.004937010831285771,-0.003338938,-0.19937176949730148,-0.05374022084366008,0.9594459750146987,0.19190181661277608,247.22719606331614,149.09768806922582,109.77846666979416,-9.301257587472584,-4.704483207952679,-3.2908769034756675,-0.0002682643298172315,0.09284124376844859,0.022607757814513425,-0.8799985057362155,-0.37232896009137767,-0.29491316582903043,[-0.87999851 -0.37232896 -0.29491317],-157.0666901657707,-17.152330489405717,-157.06204978922963,-17.140611834076314,-0.8468491806164625,-0.3468102852487212,-0.4031985755616287,0.0005469322204589844,0.007169008255004883,True,-80.3434173403472,10.501968815084183,1.4210854715202004e-14,-157.0666901657707,3.9843153404367513,-1.9462298100150406,3.2901381614780862,0.3460250952931907,2.523494466664386,1.9171428221242053,3.4646199075773825,-1.7658829897634236
1769096181.708042,8.198194980621338,0.443561941,-6.357331276,-0.009050762525288513,-0.008345681,-0.20079115993772748,-0.05339260840810583,0.9591504863596244,0.19199605197591071,247.0001178001946,148.9827572531454,109.69792007919423,-9.31342468071224,-4.719008615672712,-3.317345408668199,-0.005200490122727851,0.10334457582687237,-0.009588609091520595,-0.8801935374692872,-0.37293505397778154,-0.2935622286873637,[-0.88019354 -0.37293505 -0.29356223],-157.03778924057718,-17.071342322453784,-157.06714240211753,-17.03799176710031,-0.8456408522330507,-0.34686468571491613,-0.40568021746007316,0.003960847854614258,0.004142045974731445,True,-81.90936336592014,9.624911630733976,0.0,-157.03778924057718,0.24788763758715504,11.956064347517952,2.6285224777526777,1.45275565028067,2.795173486508017,6.591765846228583,3.0153039970607383,5.004406005479996
1769096181.72824,8.218393087387085,0.415053546,-6.699108601,-0.01168129,-0.01168129,-0.20161028332196732,-0.053229035496177024,0.9590009291709201,0.19193014689801804,246.76399613272042,148.8633452853974,109.61374975409349,-9.330316879956184,-4.736712687748945,-3.338626366718647,-0.002404450409844182,0.11079628306172211,0.07674772888493117,-0.8822008460913243,-0.3734297783046302,-0.28683073027677153,[-0.88220085 -0.37342978 -0.28683073],-157.05738116714997,-16.66831125797977,-157.0461625942673,-16.60225269152271,-0.8450322247410825,-0.34665933656754233,-0.40712141127640034,0.0054209232330322266,0.001280069351196289,True,-90.37332064987805,6.155350816628868,0.0,-157.05738116714997,1.0141555661307393,15.648619259651923,2.099119747715462,2.6261525790905793,3.05556021367988,9.004571677421069,2.591440277537702,8.832643737477191
1769096181.750316,8.240468978881836,0.472550482,-6.98401165,-0.012806328795286216,-0.01168129,-0.20254842328148728,-0.05317926787351978,0.9588109661513124,0.19190527059621543,246.5745544,148.7673187,109.5816574,-9.333193779,-4.740676403,-3.369817495,-0.028170994457630195,0.11277017570840138,-0.042682372411177644,-0.8828475308701941,-0.3749808080246837,-0.2827890217981539,[-0.88284753 -0.37498081 -0.28278902],-156.98711885893425,-16.426733004456292,-157.0082285029478,-16.476152292570422,-0.8442930066871535,-0.3464590021016822,-0.4088220624206485,0.005175113677978516,0.0032978057861328125,True,-95.53170930533696,3.461046995203901,0.0,-156.98711885893425,4.473317271686938,5.6203085372071655,1.7754604612422262,3.8458283503483823,3.0719506813132433,8.848631651577339,2.164329154731302,9.526298146349571
1769096181.767827,8.257980108261108,0.472550482,-6.98401165,-0.014711752777695273,-0.013349094,-0.2032887178504822,-0.05312890466093578,0.9585097342476164,0.19263983502069387,246.54026798608544,148.74993818254416,109.5692939591712,-9.339425152384646,-4.741682157451614,-3.3676509755823623,-0.044445688258857315,0.1347719859207099,-0.04966919032894781,-0.8823273669631547,-0.3765108870996674,-0.28237912352595873,[-0.88232737 -0.37651089 -0.28237912],-156.8908598858348,-16.40224968518824,-156.89679360724918,-16.464371363619954,-0.843127182315814,-0.34769330032373563,-0.4101779167022344,0.0027549266815185547,0.0024139881134033203,True,-95.82210438709791,2.6554551615309094,0.0,-156.8908598858348,5.570157717223083,5.469791302421754,1.6370281195766425,4.618310506828908,3.0922881616190647,6.769298521236561,1.8523930717120913,8.645267648406593
1769096181.788421,8.278573989868164,0.515698731,-7.183477402,-0.016724169992296648,-0.01668304,-0.20414093847790854,-0.053300250807474185,0.95821715222446,0.1931461873402253,246.1865514312337,148.58264962634044,109.48057505070275,-9.488797375762102,-4.778469456222801,-3.3420946649947942,-0.03614123444976575,0.14269165975637688,-0.014324259379489855,-0.8825108902808682,-0.37871189799852645,-0.27884014569287524,[-0.88251089 -0.3787119  -0.27884015],-156.7743772936727,-16.190993179088515,-156.81896987130227,-16.169121258746188,-0.842042055106587,-0.34839045275043407,-0.41181217789694324,0.0004138946533203125,0.00592803955078125,True,-100.31233421658644,-0.11041703519072144,0.0,-156.7743772936727,2.798905616265074,2.5829676858838297,1.460393365343862,5.297528073406838,1.9404813280893158,4.109271203447843,1.515946699866829,7.646521327237197
1769096181.807796,8.297949075698853,0.515698731,-7.183477402,-0.01862763329283916,-0.018350013,-0.20581868784175206,-0.05356577774294007,0.9578561190966126,0.19308296221849697,245.91967222181657,148.4562452049891,109.42418825198162,-9.586275111472979,-4.802250500989228,-3.3202453208995517,-0.00021946051652622575,0.09537702969964047,-0.019566630529713892,-0.8820937394670494,-0.3785720009221611,-0.28034599142992794,[-0.88209374 -0.378572   -0.28034599],-156.77223176190054,-16.280855636595494,-156.74203783843743,-16.114312816062515,-0.8407152748720601,-0.3478417175320251,-0.4149746572276046,0.003014087677001953,0.0037279129028320312,True,-98.37771156104546,0.6926417928460751,-1.4210854715202004e-14,-156.77223176190054,-0.44982343890433185,-2.547306387306662,1.1980656587924938,5.652176645101927,0.7134853778698247,2.876799692832151,1.2294164771358629,6.743776663061212
1769096181.82979,8.319943189620972,0.515698731,-7.183477402,-0.02061796228227914,-0.020016152,-0.20690463137967585,-0.05329883348894665,0.9576939685679934,0.19280033825397028,245.6672821,148.3303375,109.3401794,-9.597476959,-4.801807404,-3.322704077,0.03160720279495799,0.09024110435785715,0.14341242245396357,-0.882234297560803,-0.3781968085511832,-0.2804100893496813,[-0.8822343  -0.37819681 -0.28041009],-156.79612082805625,-16.28468163914674,-156.79553234825136,-16.317525179939366,-0.8400370061655902,-0.34723189117539816,-0.416854701332621,0.006919145584106445,0.00043320655822753906,True,-98.34193879446494,0.860226879528426,0.0,-156.79612082805625,-2.791301405073682,7.347535273787969,0.8287008478591998,5.581543720135595,-0.15426081105349176,1.9882469629956052,0.939408041925468,5.762351150486703
1769096181.848048,8.33820104598999,0.487138659,-7.397174358,-0.02251425837785467,-0.021682292,-0.20757898363324112,-0.05320816891194474,0.9576496625838663,0.19231999393676066,245.6480066997659,148.32069898093155,109.33346516238062,-9.597676117309963,-4.803879965551784,-3.326928226434231,-0.008791521197400037,0.14078881597997658,0.03554276732653564,-0.8838490656259261,-0.3774872722792732,-0.27625022798059623,[-0.88384907 -0.37748727 -0.27625023],-156.87292767924598,-16.036533444887,-156.8708966905398,-16.071890535296532,-0.83984797097191,-0.3462605593558855,-0.41804187671681325,0.006021022796630859,0.0016679763793945312,True,-104.15905674346291,-1.0800520507995088,0.0,-156.87292767924598,-2.430521679010326,7.056941929945822,0.5499232819615141,5.149778637905036,-0.5844756999571896,2.330321448508765,0.7271393720648205,4.982657830651866
